Car_Name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,Engine (CC)
Maruti,2013,450000,24019,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2013,459999,80000,Diesel,Individual,Manual,Second Owner,5,1582
Maruti,2011,210000,100000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2015,540000,93000,Petrol,Individual,Manual,Second Owner,5,1197
Hyundai,2019,990000,19600,Diesel,Individual,Manual,First Owner,5,1396
Ford,2017,880000,33000,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2012,170000,90000,Petrol,Individual,Manual,Third Owner,5,998
Ford,2017,900000,35000,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2013,390000,120000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2014,445000,80000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2014,459999,70000,Diesel,Individual,Manual,Fourth & Above Owner,5,1248
Maruti,2009,200000,120000,Diesel,Individual,Manual,Second Owner,5,1248
Toyota,2014,550000,250000,Diesel,Individual,Manual,First Owner,5,1364
Maruti,2008,129000,60000,Petrol,Individual,Manual,First Owner,5,796
Ford,2014,570000,48000,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2015,650000,50000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2010,311000,94000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2018,440000,20000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2018,440000,17000,Petrol,Individual,Manual,First Owner,5,998
Tata,2010,200000,60000,Diesel,Individual,Manual,First Owner,5,1396
Hyundai,2016,750000,40000,Diesel,Individual,Manual,First Owner,5,1396
Renault,2017,350000,30000,Petrol,Individual,Manual,First Owner,5,999
Maruti,2016,450000,175000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2012,254999,90000,Diesel,Individual,Manual,First Owner,5,1396
Volkswagen,2013,280000,80000,Diesel,Individual,Manual,Second Owner,5,1199
Maruti,2017,725000,35000,Petrol,Individual,Automatic,First Owner,5,1197
Hyundai,2015,287000,100000,Petrol,Individual,Manual,Second Owner,5,1086
Maruti,2013,240000,108916,Petrol,Individual,Manual,Second Owner,5,998
Hyundai,2013,290000,40000,Petrol,Individual,Manual,Second Owner,5,814
Hyundai,2014,229999,80000,Petrol,Individual,Manual,First Owner,5,814
Maruti,2004,90000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5,796
Hyundai,2012,330000,90000,Diesel,Individual,Manual,First Owner,5,1396
Maruti,2009,200000,70000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2014,280000,60000,Petrol,Individual,Manual,Second Owner,5,814
Mahindra,2013,250000,180000,Diesel,Individual,Manual,First Owner,5,1461
Hyundai,2013,509999,120000,Diesel,Individual,Automatic,Second Owner,5,1582
Hyundai,2014,525000,80000,Diesel,Individual,Manual,Second Owner,5,1582
Volkswagen,2011,254999,120000,Diesel,Individual,Manual,Third Owner,5,1199
Maruti,2017,440000,30000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2019,780000,7200,Petrol,Individual,Manual,First Owner,5,998
Volkswagen,2011,320000,77000,Diesel,Individual,Manual,Second Owner,5,1199
Maruti,2018,472000,30000,Petrol,Individual,Automatic,First Owner,5,998
Tata,2018,525000,110000,Diesel,Individual,Manual,Second Owner,5,1248
Tata,2013,325000,100000,Diesel,Individual,Manual,First Owner,5,1248
Ford,2014,310000,90000,Diesel,Individual,Manual,Second Owner,5,1399
Ford,2014,330000,100000,Diesel,Individual,Manual,Second Owner,5,1399
Ford,2012,250000,80000,Diesel,Individual,Manual,Second Owner,5,1399
Maruti,2015,280000,110000,Petrol,Individual,Manual,First Owner,5,998
Tata,2011,153000,50000,Diesel,Individual,Manual,Second Owner,5,1396
Maruti,2012,235000,80000,Petrol,Individual,Manual,Third Owner,5,998
Maruti,2016,500000,15000,Petrol,Individual,Manual,First Owner,5,1197
Volkswagen,2016,591000,60000,Diesel,Dealer,Manual,First Owner,5,1498
Hyundai,2015,585000,72000,Diesel,Dealer,Manual,First Owner,5,1396
Hyundai,2014,484999,70100,Diesel,Dealer,Manual,First Owner,5,1396
Ford,2011,195000,77395,Diesel,Dealer,Manual,Second Owner,5,1399
Volkswagen,2015,651000,69000,Diesel,Dealer,Automatic,First Owner,5,1498
Maruti,2015,650000,70000,Diesel,Individual,Manual,First Owner,7,1248
Maruti,2011,275000,165000,Diesel,Individual,Manual,First Owner,5,1248
Volkswagen,2011,400000,100000,Diesel,Individual,Manual,Second Owner,5,1598
Maruti,2016,500000,40000,Petrol,Individual,Manual,First Owner,5,1197
Volkswagen,2018,1290000,29899,Diesel,Dealer,Automatic,First Owner,5,1498
Hyundai,2020,775000,2000,Petrol,Dealer,Manual,First Owner,5,1197
Renault,2017,695000,34000,Diesel,Dealer,Manual,First Owner,8,1461
Maruti,2016,434999,10000,Petrol,Dealer,Automatic,First Owner,5,998
Hyundai,2015,850000,59235,Diesel,Dealer,Manual,First Owner,5,1582
Hyundai,2013,360000,144000,Diesel,Individual,Manual,First Owner,5,1396
Hyundai,2013,350000,144000,Diesel,Individual,Manual,First Owner,5,1396
Hyundai,2017,860000,40000,Diesel,Individual,Manual,Second Owner,5,1582
Volkswagen,2011,240000,110000,Diesel,Individual,Manual,First Owner,5,1598
Maruti,2018,545000,10000,Petrol,Dealer,Automatic,First Owner,5,998
Maruti,2018,775000,21147,Petrol,Dealer,Automatic,First Owner,5,1197
Maruti,2017,620000,37000,Petrol,Dealer,Manual,First Owner,5,1197
Maruti,2018,775000,17000,Petrol,Dealer,Manual,First Owner,5,1197
Maruti,2017,380000,50000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2016,240000,35000,Petrol,Individual,Manual,Second Owner,5,796
Maruti,2015,420000,36000,Petrol,Individual,Manual,First Owner,5,1197
Ford,2011,130000,180000,Diesel,Individual,Manual,Second Owner,5,1399
Maruti,2012,110000,80000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2007,120000,120000,Petrol,Individual,Manual,Second Owner,5,796
Toyota,2018,665000,70000,Diesel,Individual,Manual,First Owner,5,1364
Hyundai,2012,340000,92686,Diesel,Dealer,Manual,Second Owner,5,1396
Tata,2012,270000,80000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2014,250000,80000,Petrol,Individual,Manual,Second Owner,5,814
Hyundai,2010,350000,90000,Diesel,Individual,Manual,Second Owner,5,1396
Maruti,2018,600000,25000,Petrol,Individual,Manual,First Owner,5,1197
Ford,2018,690000,13000,Petrol,Individual,Manual,First Owner,5,1194
Hyundai,2018,350000,10000,Petrol,Individual,Manual,Second Owner,5,998
Maruti,2012,220000,13000,Petrol,Individual,Manual,First Owner,5,998
Renault,2019,700000,6500,Petrol,Individual,Manual,First Owner,7,999
Hyundai,2013,198000,49500,Petrol,Individual,Manual,Second Owner,5,814
Hyundai,2011,350000,50000,Diesel,Individual,Manual,First Owner,5,1396
Tata,2011,210000,175000,Diesel,Individual,Manual,Second Owner,5,1396
Tata,2011,210000,175000,Diesel,Individual,Manual,Second Owner,5,1396
Maruti,2014,375000,110000,Diesel,Individual,Manual,Third Owner,5,1248
Toyota,2018,780000,116000,Diesel,Individual,Manual,First Owner,5,1364
Maruti,2020,445000,1000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2013,300000,120000,Diesel,Individual,Manual,Second Owner,5,1248
Honda,2017,950000,24000,Diesel,Dealer,Manual,First Owner,7,1498
Volkswagen,2017,750000,50000,Diesel,Individual,Manual,First Owner,5,1498
Hyundai,2017,254999,34000,Petrol,Individual,Manual,First Owner,5,814
Volkswagen,2017,655000,50000,Diesel,Individual,Automatic,First Owner,5,1498
Ford,2011,210000,84000,Diesel,Individual,Manual,Second Owner,5,1399
Hyundai,2019,430000,18500,Petrol,Individual,Manual,First Owner,5,1086
Tata,2012,155000,50000,Diesel,Individual,Manual,First Owner,5,1396
Hyundai,2008,250000,100000,Petrol,Individual,Manual,Second Owner,5,1086
Maruti,2005,125000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5,796
Hyundai,2020,500000,1000,Petrol,Individual,Manual,First Owner,5,1086
Renault,2015,690000,80000,Diesel,Individual,Manual,First Owner,8,1461
Maruti,2013,470000,150000,Diesel,Individual,Manual,First Owner,5,1248
Ford,2013,275000,104300,Diesel,Individual,Manual,First Owner,5,1399
Volkswagen,2020,800000,25000,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2013,409999,100000,Diesel,Individual,Manual,Third Owner,5,1248
Hyundai,2015,1000000,73500,Diesel,Individual,Manual,First Owner,5,1582
Volkswagen,2013,325000,155000,Diesel,Individual,Manual,Second Owner,5,1598
Maruti,2012,625000,100000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2015,330000,84000,Petrol,Individual,Manual,Second Owner,5,998
Hyundai,2011,300000,30000,Petrol,Individual,Manual,First Owner,5,1086
Maruti,2016,650000,35000,Petrol,Individual,Manual,Second Owner,5,1197
Mahindra,2015,380000,120000,Diesel,Individual,Manual,Second Owner,5,1461
Hyundai,2012,590000,110000,Diesel,Individual,Manual,Second Owner,5,1582
Renault,2012,220000,75000,Diesel,Individual,Manual,First Owner,5,1461
Maruti,2015,475000,51000,Petrol,Dealer,Manual,First Owner,5,1197
Maruti,2017,525000,29000,Petrol,Dealer,Manual,First Owner,5,1197
Maruti,2015,365000,28000,Petrol,Dealer,Manual,First Owner,5,1197
Hyundai,2012,350000,120000,Diesel,Individual,Manual,Third Owner,5,1582
Volkswagen,2013,325000,120000,Diesel,Individual,Manual,First Owner,5,1199
Volkswagen,2013,360000,80000,Diesel,Individual,Manual,First Owner,5,1199
Maruti,2010,148000,120000,Petrol,Individual,Manual,First Owner,5,998
Toyota,2014,430999,120000,Diesel,Individual,Manual,First Owner,5,1364
Renault,2019,300000,35000,Petrol,Individual,Manual,First Owner,5,999
Ford,2010,260000,70000,Diesel,Individual,Manual,First Owner,5,1399
Ford,2017,934000,101000,Diesel,Individual,Manual,First Owner,5,1498
Volkswagen,2012,380000,200000,Diesel,Individual,Manual,First Owner,5,1598
Maruti,2011,350000,118000,Diesel,Individual,Manual,Second Owner,5,1248
Tata,2018,980000,20000,Diesel,Individual,Manual,First Owner,5,1497
Tata,2018,969999,21871,Diesel,Individual,Manual,First Owner,5,1497
Maruti,2015,250000,70000,Petrol,Individual,Manual,First Owner,5,796
Tata,2018,950000,14000,Diesel,Individual,Manual,First Owner,5,1497
Hyundai,2015,965000,60000,Diesel,Individual,Manual,First Owner,5,1582
Maruti,2013,700000,37659,Diesel,Individual,Manual,First Owner,7,1248
Maruti,2012,250000,89000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2013,680000,37500,Diesel,Individual,Manual,Second Owner,7,1248
Maruti,2011,250000,90000,Diesel,Individual,Manual,Third Owner,5,1248
Maruti,2013,550000,120000,Diesel,Individual,Manual,Third Owner,7,1248
Maruti,2017,550000,46000,Petrol,Individual,Manual,First Owner,5,1197
Toyota,2012,476999,90000,Diesel,Individual,Manual,Fourth & Above Owner,5,1364
Maruti,2011,225000,90000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2010,190000,80000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2003,100000,164000,Petrol,Individual,Manual,Third Owner,5,796
Maruti,2018,430000,14000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2015,313000,68203,Petrol,Dealer,Manual,First Owner,5,998
Renault,2016,600000,90000,Diesel,Individual,Manual,Second Owner,5,1461
Maruti,2008,160000,70000,Petrol,Individual,Manual,Fourth & Above Owner,8,796
Hyundai,2014,290000,31000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2015,380000,20000,CNG,Individual,Manual,First Owner,5,1196
Hyundai,2014,180000,62000,Petrol,Individual,Manual,First Owner,5,814
Hyundai,2013,275000,20000,Petrol,Individual,Manual,First Owner,5,814
Maruti,2014,325000,65204,Petrol,Trustmark Dealer,Automatic,First Owner,5,998
Maruti,2018,655000,15732,Petrol,Dealer,Automatic,First Owner,5,1197
Maruti,2018,525000,33000,Petrol,Dealer,Manual,First Owner,5,1197
Maruti,2017,620000,90000,Petrol,Individual,Manual,First Owner,5,1197
Tata,2018,400000,22000,Petrol,Individual,Manual,First Owner,5,1199
Maruti,2017,400000,70000,Petrol,Individual,Manual,First Owner,5,998
Renault,2013,399000,61000,Diesel,Dealer,Manual,Second Owner,5,1461
Volkswagen,2011,365000,65000,Diesel,Dealer,Manual,Second Owner,5,1598
Hyundai,2016,280000,100000,Petrol,Individual,Manual,First Owner,5,998
Hyundai,2015,900000,50000,Diesel,Individual,Manual,First Owner,5,1582
Volkswagen,2017,650000,49060,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2013,235000,18000,Petrol,Individual,Manual,First Owner,5,796
Ford,2018,800000,37161,Diesel,Dealer,Manual,First Owner,5,1498
Hyundai,2016,1050000,80000,Diesel,Individual,Manual,First Owner,5,1582
Volkswagen,2014,391000,120000,Diesel,Individual,Manual,Second Owner,5,1498
Maruti,2012,370000,68000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2012,250000,25000,Petrol,Individual,Manual,First Owner,5,814
Ford,2018,925000,50699,Diesel,Dealer,Manual,First Owner,5,1498
Hyundai,2016,700000,111000,Diesel,Individual,Manual,Second Owner,5,1396
Maruti,2018,700000,48000,Petrol,Individual,Manual,Second Owner,5,998
Ford,2011,180000,90000,Diesel,Individual,Manual,Third Owner,5,1399
Toyota,2014,320000,90000,Diesel,Individual,Manual,Third Owner,5,1364
Tata,2019,650000,20000,Petrol,Individual,Manual,First Owner,5,1199
Maruti,2010,200000,70000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2008,114999,100000,Petrol,Individual,Manual,Second Owner,5,796
Maruti,2013,500000,92000,Diesel,Individual,Manual,Third Owner,7,1248
Tata,2018,850000,9500,Diesel,Individual,Manual,First Owner,5,1497
Hyundai,2014,600000,100000,Diesel,Individual,Manual,Fourth & Above Owner,5,1396
Ford,2018,990000,60000,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2017,745000,10000,Petrol,Individual,Automatic,First Owner,5,1197
Maruti,2019,540000,5000,Petrol,Individual,Automatic,First Owner,5,1197
Tata,2017,600000,27000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2018,640000,20000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2016,500000,100000,Petrol,Individual,Manual,First Owner,5,1197
Hyundai,2018,1200000,40000,Diesel,Individual,Manual,First Owner,5,1582
Hyundai,2012,300000,45000,Petrol,Individual,Manual,First Owner,5,1197
Hyundai,2017,350000,26263,Petrol,Individual,Manual,First Owner,5,814
Maruti,2017,625000,25000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2019,475000,5000,Petrol,Individual,Automatic,First Owner,5,998
Ford,2014,550000,105000,Diesel,Dealer,Manual,First Owner,5,1498
Maruti,2014,530000,90000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2000,45957,90000,Petrol,Individual,Manual,Second Owner,5,796
Hyundai,2012,190000,65000,Petrol,Individual,Manual,First Owner,5,814
Hyundai,2014,730000,60000,Diesel,Individual,Manual,First Owner,5,1582
Renault,2018,1265000,12000,Diesel,Individual,Manual,First Owner,5,1461
Maruti,2009,130000,60000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2012,550000,93000,Diesel,Individual,Manual,First Owner,7,1248
Maruti,2015,500000,117000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2016,252000,30000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2004,100000,40000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2015,350000,46357,Petrol,Individual,Manual,Second Owner,5,998
Renault,2016,620000,7000,Diesel,Dealer,Manual,First Owner,8,1461
Hyundai,2018,950000,70000,Diesel,Individual,Manual,First Owner,5,1582
Hyundai,2012,360000,90000,Diesel,Individual,Manual,Second Owner,5,1396
Hyundai,2011,270000,60000,Petrol,Individual,Manual,Second Owner,5,1086
Hyundai,2015,650000,70000,Diesel,Individual,Manual,First Owner,5,1396
Ford,2011,200000,170000,Diesel,Individual,Manual,Second Owner,5,1399
Maruti,2012,416000,90000,Diesel,Individual,Manual,Second Owner,5,1248
Tata,2013,190000,120000,Diesel,Individual,Manual,Second Owner,5,1248
Hyundai,2012,195000,35000,Petrol,Individual,Manual,Second Owner,5,814
Hyundai,2012,220000,67000,Petrol,Individual,Manual,Second Owner,5,1197
Maruti,2016,320000,46737,Petrol,Individual,Manual,First Owner,5,796
Hyundai,2012,450000,200000,Diesel,Individual,Manual,Second Owner,5,1582
Maruti,2018,432000,30000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2011,135000,110048,Petrol,Individual,Manual,Third Owner,5,998
Maruti,2006,120000,70000,Petrol,Individual,Manual,Third Owner,5,796
Renault,2017,750000,20171,Diesel,Dealer,Automatic,First Owner,5,1461
Maruti,2018,470000,30000,Petrol,Individual,Automatic,First Owner,5,998
Maruti,2018,390000,25000,Petrol,Individual,Manual,Second Owner,5,998
Hyundai,2017,780000,28000,Diesel,Individual,Manual,First Owner,5,1396
Hyundai,2011,450000,100000,Diesel,Individual,Manual,First Owner,5,1582
Ford,2012,260000,194000,Diesel,Individual,Manual,First Owner,5,1399
Ford,2018,880000,65000,Diesel,Individual,Manual,First Owner,5,1498
Tata,2018,800000,85000,Diesel,Individual,Manual,Second Owner,5,1497
Hyundai,2011,450000,128000,Diesel,Individual,Manual,Second Owner,5,1582
Hyundai,2012,450000,128000,Diesel,Individual,Manual,Second Owner,5,1582
Renault,2013,325000,100000,Diesel,Individual,Manual,Third Owner,5,1461
Maruti,2017,425000,12000,Petrol,Individual,Manual,First Owner,5,998
Toyota,2014,425000,50000,Diesel,Individual,Manual,First Owner,5,1364
Maruti,2011,200000,73000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2017,360000,80000,Petrol,Individual,Manual,First Owner,5,998
Hyundai,2014,475000,80000,Diesel,Individual,Manual,Second Owner,5,1396
